Date,Mkt-RF,SMB,HML,RMW,CMA,RF
2019-12-27,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002
2020-01-03,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013
2020-01-10,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013
2020-01-17,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013
2020-01-24,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013
2020-01-31,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013
2020-02-07,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012
2020-02-14,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012
2020-02-21,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012
2020-02-28,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012
2020-03-06,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012
2020-03-13,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012
2020-03-20,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012
2020-03-27,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012
2020-04-03,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0
2020-04-10,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0
2020-04-17,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0
2020-04-24,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0
2020-05-01,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001
2020-05-08,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001
2020-05-15,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001
2020-05-22,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001
2020-05-29,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001
2020-06-05,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001
2020-06-12,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001
2020-06-19,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001
2020-06-26,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001
2020-07-03,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001
2020-07-10,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001
2020-07-17,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001
2020-07-24,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001
2020-07-31,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001
2020-08-07,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001
2020-08-14,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001
2020-08-21,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001
2020-08-28,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001
2020-09-04,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001
2020-09-11,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001
2020-09-18,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001
2020-09-25,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001
2020-10-02,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001
2020-10-09,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001
2020-10-16,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001
2020-10-23,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001
2020-10-30,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001
2020-11-06,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001
2020-11-13,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001
2020-11-20,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001
2020-11-27,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001
2020-12-04,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001
2020-12-11,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001
2020-12-18,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001
2020-12-25,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001
2021-01-01,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0
2021-01-08,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0
2021-01-15,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0
2021-01-22,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0
2021-01-29,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0
2021-02-05,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0
2021-02-12,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0
2021-02-19,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0
2021-02-26,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0
2021-03-05,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0
2021-03-12,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0
2021-03-19,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0
2021-03-26,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0
2021-04-02,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0
2021-04-09,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0
2021-04-16,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0
2021-04-23,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0
2021-04-30,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0
2021-05-07,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0
2021-05-14,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0
2021-05-21,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0
2021-05-28,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0
2021-06-04,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0
2021-06-11,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0
2021-06-18,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0
2021-06-25,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0
2021-07-02,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0
2021-07-09,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0
2021-07-16,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0
2021-07-23,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0
2021-07-30,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0
2021-08-06,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0
2021-08-13,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0
2021-08-20,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0
2021-08-27,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0
2021-09-03,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0
2021-09-10,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0
2021-09-17,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0
2021-09-24,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0
2021-10-01,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0
2021-10-08,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0
2021-10-15,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0
2021-10-22,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0
2021-10-29,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0
2021-11-05,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0
2021-11-12,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0
2021-11-19,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0
2021-11-26,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0
2021-12-03,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001
2021-12-10,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001
2021-12-17,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001
2021-12-24,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001
2021-12-31,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001
2022-01-07,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0
2022-01-14,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0
2022-01-21,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0
2022-01-28,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0
2022-02-04,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0
2022-02-11,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0
2022-02-18,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0
2022-02-25,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0
2022-03-04,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0
2022-03-11,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0
2022-03-18,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0
2022-03-25,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0
2022-04-01,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0
2022-04-08,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0
2022-04-15,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0
2022-04-22,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0
2022-04-29,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0
2022-05-06,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003
2022-05-13,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003
2022-05-20,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003
2022-05-27,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003
2022-06-03,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006
2022-06-10,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006
2022-06-17,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006
2022-06-24,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006
2022-07-01,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008
2022-07-08,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008
2022-07-15,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008
2022-07-22,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008
2022-07-29,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008
2022-08-05,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019
2022-08-12,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019
2022-08-19,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019
2022-08-26,-0.0377,0.0148,0.0018,-0.047400000000000005,0.0132,0.0019
2022-09-02,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019
2022-09-09,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019
2022-09-16,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019
2022-09-23,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019
2022-09-30,-0.0934,-0.0098,0.0003,-0.013300000000000001,-0.0077,0.0019
2022-10-07,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023
2022-10-14,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023
2022-10-21,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023
2022-10-28,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023
2022-11-04,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029
2022-11-11,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029
2022-11-18,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029
2022-11-25,0.046900000000000004,-0.0275,0.0148,0.0629,0.0315,0.0029
2022-12-02,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033
2022-12-09,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033
2022-12-16,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033
2022-12-23,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033
2022-12-30,-0.0638,-0.002,0.0134,0.0034000000000000002,0.042800000000000005,0.0033
2023-01-06,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996
2023-01-13,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996
2023-01-20,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996
2023-01-27,0.066,0.044000000000000004,-0.0394,-0.024399999999999998,-0.0443,0.0034999999999999996
2023-02-03,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002
2023-02-10,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002
2023-02-17,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002
2023-02-24,-0.025699999999999997,0.005699999999999999,-0.008,0.009899999999999999,-0.0151,0.0034000000000000002
2023-03-03,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036
2023-03-10,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036
2023-03-17,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036
2023-03-24,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036
2023-03-31,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036
2023-04-07,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996
2023-04-14,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996
2023-04-21,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996
2023-04-28,0.0063,-0.025699999999999997,-0.0012,0.0241,0.0285,0.0034999999999999996
2023-05-05,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036
2023-05-12,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036
2023-05-19,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036
2023-05-26,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036
2023-06-02,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004
2023-06-09,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004
2023-06-16,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004
2023-06-23,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004
2023-06-30,0.0646,0.0128,-0.0013,0.0231,-0.0154,0.004
2023-07-07,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005
2023-07-14,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005
2023-07-21,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005
2023-07-28,0.0321,0.0294,0.04019999999999999,-0.0058,0.006999999999999999,0.0045000000000000005
2023-08-04,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005
2023-08-11,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005
2023-08-18,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005
2023-08-25,-0.0236,-0.0356,-0.0129,0.0326,-0.023,0.0045000000000000005
2023-09-01,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043
2023-09-08,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043
2023-09-15,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043
2023-09-22,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043
2023-09-29,-0.052300000000000006,-0.0174,0.0147,0.0187,-0.0075,0.0043
2023-10-06,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999
2023-10-13,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999
2023-10-20,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999
2023-10-27,-0.0315,-0.04019999999999999,0.0021,0.024300000000000002,-0.0072,0.004699999999999999
2023-11-03,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044
2023-11-10,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044
2023-11-17,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044
2023-11-24,0.0888,-0.0023,0.0178,-0.0366,-0.0115,0.0044
2023-12-01,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043
2023-12-08,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043
2023-12-15,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043
2023-12-22,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043
2023-12-29,0.048499999999999995,0.0724,0.049400000000000006,-0.029300000000000003,0.0121,0.0043
2024-01-05,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999
2024-01-12,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999
2024-01-19,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999
2024-01-26,0.0073,-0.057,-0.0236,0.0068000000000000005,-0.009399999999999999,0.004699999999999999
2024-02-02,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042
2024-02-09,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042
2024-02-16,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042
2024-02-23,0.0507,-0.008100000000000001,-0.0347,-0.0204,-0.022400000000000003,0.0042
2024-03-01,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043
2024-03-08,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043
2024-03-15,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043
2024-03-22,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043
2024-03-29,0.028399999999999998,-0.011899999999999999,0.0414,0.0131,0.0118,0.0043
2024-04-05,-0.04650000000000001,-0.0259,-0.005,0.011000000000000001,-0.0034000000000000002,0.004699999999999999
2024-04-12,-0.04650000000000001,-0.0259,-0.005,0.011000000000000001,-0.0034000000000000002,0.004699999999999999
2024-04-19,-0.04650000000000001,-0.0259,-0.005,0.011000000000000001,-0.0034000000000000002,0.004699999999999999
2024-04-26,-0.04650000000000001,-0.0259,-0.005,0.011000000000000001,-0.0034000000000000002,0.004699999999999999
2024-05-03,0.0432,0.0059,-0.013500000000000002,0.032,-0.0297,0.0044
2024-05-10,0.0432,0.0059,-0.013500000000000002,0.032,-0.0297,0.0044
2024-05-17,0.0432,0.0059,-0.013500000000000002,0.032,-0.0297,0.0044
2024-05-24,0.0432,0.0059,-0.013500000000000002,0.032,-0.0297,0.0044
2024-05-31,0.0432,0.0059,-0.013500000000000002,0.032,-0.0297,0.0044
2024-06-07,0.027999999999999997,-0.0433,-0.0331,0.0058,-0.018000000000000002,0.0040999999999999995
2024-06-14,0.027999999999999997,-0.0433,-0.0331,0.0058,-0.018000000000000002,0.0040999999999999995
2024-06-21,0.027999999999999997,-0.0433,-0.0331,0.0058,-0.018000000000000002,0.0040999999999999995
2024-06-28,0.027999999999999997,-0.0433,-0.0331,0.0058,-0.018000000000000002,0.0040999999999999995
2024-07-05,0.012199999999999999,0.0833,0.055999999999999994,0.0026,0.0027,0.0045000000000000005
2024-07-12,0.012199999999999999,0.0833,0.055999999999999994,0.0026,0.0027,0.0045000000000000005
2024-07-19,0.012199999999999999,0.0833,0.055999999999999994,0.0026,0.0027,0.0045000000000000005
2024-07-26,0.012199999999999999,0.0833,0.055999999999999994,0.0026,0.0027,0.0045000000000000005
2024-08-02,0.0161,-0.035699999999999996,-0.011000000000000001,0.0075,0.0079,0.0048
2024-08-09,0.0161,-0.035699999999999996,-0.011000000000000001,0.0075,0.0079,0.0048
2024-08-16,0.0161,-0.035699999999999996,-0.011000000000000001,0.0075,0.0079,0.0048
2024-08-23,0.0161,-0.035699999999999996,-0.011000000000000001,0.0075,0.0079,0.0048
2024-08-30,0.0161,-0.035699999999999996,-0.011000000000000001,0.0075,0.0079,0.0048
2024-09-06,0.0173,-0.009000000000000001,-0.0277,0.0019,-0.0025,0.004
2024-09-13,0.0173,-0.009000000000000001,-0.0277,0.0019,-0.0025,0.004
2024-09-20,0.0173,-0.009000000000000001,-0.0277,0.0019,-0.0025,0.004
2024-09-27,0.0173,-0.009000000000000001,-0.0277,0.0019,-0.0025,0.004
2024-10-04,-0.01,-0.0086,0.0089,-0.0149,0.0102,0.0039000000000000003
2024-10-11,-0.01,-0.0086,0.0089,-0.0149,0.0102,0.0039000000000000003
2024-10-18,-0.01,-0.0086,0.0089,-0.0149,0.0102,0.0039000000000000003
2024-10-25,-0.01,-0.0086,0.0089,-0.0149,0.0102,0.0039000000000000003
2024-11-01,0.0649,0.04650000000000001,0.0029,-0.0227,-0.019299999999999998,0.004
2024-11-08,0.0649,0.04650000000000001,0.0029,-0.0227,-0.019299999999999998,0.004
2024-11-15,0.0649,0.04650000000000001,0.0029,-0.0227,-0.019299999999999998,0.004
2024-11-22,0.0649,0.04650000000000001,0.0029,-0.0227,-0.019299999999999998,0.004
2024-11-29,0.0649,0.04650000000000001,0.0029,-0.0227,-0.019299999999999998,0.004
2024-12-06,-0.0316,-0.0382,-0.0298,0.018799999999999997,-0.012,0.0037
